Geo Hierarchy - Geo;Geo Hierarchy - Country;Call Center;Case Number;Case Status;Case Created On Date;Completion Date;Agent Name;Service Account;Agreement Type;Problem Code Category;Problem Code;Resolution Code;Product Family;Model Name;Origin;First Work Order Number;Work Order Number;Work Order Address;Serial Number;# of TSC Break Fix Resolved Cases;# of Service Fix Resolved Cases
North America;Canada;Call Center : Rabat CA;CAS-4658000-B3Y7G7;Resolved;10/03/2025;11/03/2025;Hicham Imam;Alberta Health Services;MPS;Numeric Error Codes;230.03;Replaced Failed Parts;MX51x;MX511de;HDIS;11631114;11631114;10030 107 St NW;701544HH0DVMK;1;1
North America;Canada;Call Center : Rabat CA;CAS-4573303-W4P1M5;Resolved;12/02/2025;14/02/2025;Yassine El Khattary;Alberta Health Services;MPS;Numeric Error Codes;230.03;Replaced Failed Parts;MX51x;MX511de;HDIS;11603059;11603059;4210 48 St;701544HH0K3VL;1;1
North America;Canada;Call Center : Rabat CA;CAS-4559587-J7C1V6;Resolved;09/02/2025;10/02/2025;Yassine El Khattary;Alberta Health Services;MPS;Numeric Error Codes;230.03;Replaced Failed Parts;MX51x;MX511de;HDIS;11597872;11597872;666 5 St SW;701544HH0K6MW;1;1
North America;Canada;Call Center : Rabat CA;CAS-4631775-B2Z2T2;Resolved;03/03/2025;04/03/2025;Yassine El Khattary;Alberta Health Services;MPS;Numeric Error Codes;230.03;Replaced Failed Parts;MX51x;MX511de;HDIS;11623086;11623086;5720 50 Ave;701545HH0KV79;1;1
North America;Canada;Call Center : Rabat CA;CAS-4636525-P9K8V6;Resolved;04/03/2025;04/03/2025;Adam Es-Salmi;Alberta Health Services;MPS;Numeric Error Codes;230.03;Replaced Failed Parts;MX51x;MX511de;HDIS;11624758;11624758;8440 112 St NW;701545HH0L562;1;1
North America;Canada;Call Center : Rabat CA;CAS-4678197-C0N8G5;Resolved;15/03/2025;15/03/2025;Ayman Elassal;Alberta Health Services;MPS;Numeric Error Codes;230.03;Replaced Failed Parts;MX51x;MX511de;HDIS;11637457;11637457;8440 112 St NW;701545HH0N56K;1;1
North America;Canada;Call Center : Rabat CA;CAS-4545408-L5M6W5;Resolved;04/02/2025;06/02/2025;Adam Es-Salmi;Alberta Health Services;MPS;Numeric Error Codes;230.03;Replaced Failed Parts;MX51x;MX511de;HDIS;11592667;11592667;10220 93 St;701556HH0T75V;1;1
North America;Canada;Call Center : Rabat CA;CAS-4613233-T0L9M9;Resolved;25/02/2025;25/02/2025;Adam Es-Salmi;Alberta Health Services;MPS;Numeric Error Codes;230.03;Replaced Failed Parts;MX51x;MX511de;HDIS;11616895;11616895;600 2 St NE;70155PHH0VVM1;1;1
North America;Canada;Call Center : Rabat CA;CAS-4516529-D5J4S8;Resolved;27/01/2025;27/01/2025;Yassine El Khattary;Alberta Health Services;MPS;Numeric Error Codes;230.03;Replaced Failed Parts;MX51x;MX511de;HDIS;11582421;11582421;11400 University Ave NW;70155PHH0WK5Y;1;1
North America;Canada;Call Center : Rabat CA;CAS-4540701-G6J8N7;Resolved;03/02/2025;04/02/2025;Walid Talbi;Alberta Health Services;MPS;Numeric Error Codes;230.03;Replaced Failed Parts;MX51x;MX511de;HDIS;11590870;11590870;11400 University Ave NW;70155PHH0WK6M;1;1
North America;Canada;Call Center : Rabat CA;CAS-4610265-T9G5L8;Resolved;24/02/2025;25/02/2025;Amine Ennajih;Alberta Health Services;MPS;Numeric Error Codes;230.03;Replaced Failed Parts;MX51x;MX511de;HDIS;11615885;11615885;11400 University Ave NW;70155PHH0WK6T;1;1
North America;Canada;Call Center : Rabat CA;CAS-4610265-T9G5L8;Resolved;24/02/2025;25/02/2025;Amine Ennajih;Alberta Health Services;MPS;Numeric Error Codes;230.03;Replaced Failed Parts;MX51x;MX511de;HDIS;11615885;11617049;11400 University Ave NW;70155PHH0WK6T;1;1
North America;Canada;Call Center : Rabat CA;CAS-4661755-X5P7R1;Resolved;11/03/2025;11/03/2025;Ayman Elassal;Alberta Health Services;MPS;Numeric Error Codes;230.03;Replaced Failed Parts;MX51x;MX511dhe;HDIS;11632527;11632527;10240 Kingsway NW;70156PHH163WW;1;1
North America;Canada;Call Center : Rabat CA;CAS-4717951-H9W7P8;Resolved;27/03/2025;27/03/2025;Yassine El Khattary;Alberta Health Services;MPS;Numeric Error Codes;230.03;Replaced Failed Parts;MX51x;MX511de;HDIS;11651140;11651140;111 Avenue & Groat Road NW;70156PHH16K4Y;1;1
North America;Canada;Call Center : Rabat CA;CAS-4698440-L4V7N3;Resolved;21/03/2025;21/03/2025;Mohammed El Hachimi;Alberta Health Services;MPS;Numeric Error Codes;230.03;Replaced Failed Parts;MX51x;MX511de;HDIS;11644392;11644392;1403 29 St NW;70158PHH1WBL6;1;1
North America;Canada;Call Center : Rabat CA;CAS-4682777-C6S3V3;Resolved;17/03/2025;18/03/2025;Hicham Imam;Alberta Health Services;MPS;Numeric Error Codes;230.03;Replaced Failed Parts;MX61x;MX611dhe;HDIS;11638958;11638958;11560 University Ave NW;701645HH051PH;1;1
North America;Canada;Call Center : Rabat CA;CAS-4549022-Y1R0G3;Resolved;05/02/2025;05/02/2025;Walid Talbi;Alberta Health Services;MPS;Numeric Error Codes;230.03;Replaced Failed Parts;MX61x;MX611dhe;HDIS;11594022;11594022;8440 112 St NW;701645HH051TH;1;1
North America;Canada;Call Center : Rabat CA;CAS-4476538-R6J8N7;Resolved;14/01/2025;15/01/2025;Mohammed El Hachimi;Alberta Health Services;MPS;Numeric Error Codes;230.03;Replaced Failed Parts;MX61x;MX611dhe;HDIS;11567412;11567412;13211 Fort Rd NW;701645HH051VG;1;1
North America;Canada;Call Center : Rabat CA;CAS-4717543-V0T4V3;Resolved;27/03/2025;27/03/2025;Ayman Elassal;Alberta Health Services;MPS;Numeric Error Codes;230.03;Replaced Failed Parts;MX61x;MX611dhe;HDIS;11650971;11650971;1100 Youville Drive West NW;70166PHH08BFF;1;1
North America;Canada;Call Center : Rabat CA;CAS-4476921-W1Y7Q5;Resolved;14/01/2025;15/01/2025;Hicham Imam;Alberta Health Services;MPS;Numeric Error Codes;230.03;Replaced Failed Parts;CX51x;CX510dhe;HDIS;11567678;11567678;70 College Cir;75270294GRZC1;1;1
North America;Canada;Call Center : Rabat CA;CAS-4695674-T7Y0S3;Resolved;20/03/2025;21/03/2025;Hicham Imam;Alberta Health Services;MPS;Numeric Error Codes;230.03;Replaced Failed Parts;CX51x;CX510dhe;HDIS;11643641;11643641;70 College Cir;75270294GRZC1;1;1
North America;Canada;Call Center : Rabat CA;CAS-4457438-G0P4M2;Resolved;08/01/2025;09/01/2025;Mohammed El Hachimi;Alberta Health Services;MPS;Numeric Error Codes;230.03;Replaced Failed Parts;CX51x;CX510dhe;HDIS;11560627;11560627;5912 47 Ave;75270394679Z2;1;1
North America;Canada;Call Center : Rabat CA;CAS-4581510-Q4M2X0;Resolved;14/02/2025;19/02/2025;Yassine El Khattary;Alberta Health Services;MPS;Numeric Error Codes;230.03;Replaced Failed Parts;CX51x;CX510dhe;HDIS;11606145;11606145;5912 47 Ave;75270394679Z2;1;1
North America;Canada;Call Center : Rabat CA;CAS-4540443-L6S4N1;Resolved;03/02/2025;04/02/2025;Hicham Imam;Alberta Health Services;MPS;Numeric Error Codes;230.03;Replaced Failed Parts;CX51x;CX510dhe;HDIS;11590758;11590758;5621 Wilcox Road;75270694GTBGK;1;1
North America;Canada;Call Center : Rabat CA;CAS-4619128-F3Y9L4;Resolved;26/02/2025;27/02/2025;Omar Messaad;Alberta Health Services;MPS;Numeric Error Codes;230.03;Replaced Failed Parts;CX51x;CX510dhe;HDIS;11619022;11619022;10409 98 St;75271294681T9;1;1
North America;Canada;Call Center : Rabat CA;CAS-4542742-J9M6V8;Resolved;04/02/2025;07/02/2025;Mohammed Debich;Alberta Health Services;MPS;Numeric Error Codes;230.03;Replaced Failed Parts;CX51x;CX510dhe;HDIS;11596656;11596656;5621 - 50 Avenue;7527229464WDN;1;1
North America;Canada;Call Center : Rabat CA;CAS-4658118-V1K3H8;Resolved;10/03/2025;12/03/2025;Amine Ennajih;Alberta Health Services;MPS;Numeric Error Codes;230.03;Replaced Failed Parts;CX51x;CX510dhe;HDIS;11632320;11632320;960 19 St S;7527229464WGG;1;1
North America;Canada;Call Center : Rabat CA;CAS-4451577-T1N2J4;Resolved;07/01/2025;07/01/2025;Soufiane El hachmi;Alberta Health Services;MPS;Numeric Error Codes;230.03;Replaced Failed Parts;CX51x;CX510dhe;HDIS;11558477;11558477;666 5 St SW;7527229464WMM;1;1
North America;Canada;Call Center : Rabat CA;CAS-4501962-N1M4H5;Resolved;22/01/2025;22/01/2025;Adam Es-Salmi;Alberta Health Services;MPS;Numeric Error Codes;230.03;Replaced Failed Parts;CX51x;CX510dhe;HDIS;11577169;11577169;191 Boudreau Rd;7527229464WN8;1;1
North America;Canada;Call Center : Rabat CA;CAS-4481213-F4D0Y5;Resolved;15/01/2025;21/01/2025;Yassine El Khattary;Alberta Health Services;MPS;Numeric Error Codes;230.03;Replaced Failed Parts;CX51x;CX510dhe;HDIS;11569159;11569159;7 Hospital St;7527229464WP0;1;1
North America;Canada;Call Center : Rabat CA;CAS-4661752-J9R4N0;Resolved;11/03/2025;13/03/2025;Amine Ennajih;Alberta Health Services;MPS;Numeric Error Codes;230.03;Replaced Failed Parts;CX51x;CX510dhe;HDIS;11632517;11632517;5610 40 Ave;7527229464WPM;1;1
North America;Canada;Call Center : Rabat CA;CAS-4582900-T3M9T3;Resolved;16/02/2025;18/02/2025;Mohammed El Hachimi;Alberta Health Services;MPS;Numeric Error Codes;230.03;Replaced Failed Parts;CX51x;CX510dhe;HDIS;11606414;11606414;960 19 St S;7527229464WPR;1;1
North America;Canada;Call Center : Rabat CA;CAS-4553181-S0P8L0;Resolved;06/02/2025;07/02/2025;Hicham Imam;Alberta Health Services;MPS;Numeric Error Codes;230.03;Replaced Failed Parts;CX51x;CX510dhe;HDIS;11595583;11595583;3837 6 Ave;752725946D836;1;1
North America;Canada;Call Center : Rabat CA;CAS-4497669-R9Q0J3;Resolved;21/01/2025;22/01/2025;Hicham Imam;Alberta Health Services;MPS;Numeric Error Codes;230.03;Replaced Failed Parts;CX51x;CX510dhe;HDIS;11575455;11575455;7007 14 St SW;752726946MW42;1;1
North America;Canada;Call Center : Rabat CA;CAS-4639777-D7N5Z5;Resolved;05/03/2025;05/03/2025;Amine Ennajih;Alberta Health Services;MPS;Numeric Error Codes;230.03;Replaced Failed Parts;CX51x;CX510dhe;HDIS;11625931;11625931;11402 University Ave NW;7527379469WDF;1;1
North America;Canada;Call Center : Rabat CA;CAS-4517187-W6W2F5;Resolved;27/01/2025;31/01/2025;Hicham Imam;Alberta Health Services;MPS;Numeric Error Codes;230.03;Replaced Failed Parts;CX51x;CX510dhe;HDIS;11585946;11585946;666 5 St SW;752737946FBFR;1;1
North America;Canada;Call Center : Rabat CA;CAS-4577345-Q0P6C6;Resolved;13/02/2025;18/02/2025;Mohammed El Hachimi;Alberta Health Services;MPS;Numeric Error Codes;230.03;Replaced Failed Parts;CX51x;CX510dhe;HDIS;11604641;11604641;5318 50 Street;75274294G68CR;1;1
North America;Canada;Call Center : Rabat CA;CAS-4507326-H1H0N2;Resolved;23/01/2025;23/01/2025;Hicham Imam;Alberta Health Services;MPS;Numeric Error Codes;230.03;Replaced Failed Parts;CX51x;CX510dhe;HDIS;11579031;11579031;11333 106 St;752743946G26Z;1;1
North America;Canada;Call Center : Rabat CA;CAS-4579959-F6B4C7;Resolved;14/02/2025;14/02/2025;Amine Ennajih;Alberta Health Services;MPS;Numeric Error Codes;230.03;Replaced Failed Parts;CX51x;CX510dhe;HDIS;11605463;11605463;3500 26 Ave NE;752743946G273;1;1
North America;Canada;Call Center : Rabat CA;CAS-4609495-K9Z2Q7;Resolved;24/02/2025;25/02/2025;Amine Ennajih;Alberta Health Services;MPS;Numeric Error Codes;230.03;Replaced Failed Parts;CX51x;CX510dhe;HDIS;11615587;11615587;11808 85 St NW;752743946G28F;1;1
North America;Canada;;CAS-4496432-N2B3M8;Resolved;21/01/2025;21/01/2025;webMethods CRM Prod;Alberta Health Services;MPS;Numeric Error Codes;230.03;Replaced Failed Parts;CX51x;CX510dhe;HDIS;11574954;11574954;3500 26 Ave NE;752743946G29C;1;1
North America;Canada;Call Center : Rabat CA;CAS-4568567-K5M9M2;Resolved;11/02/2025;11/02/2025;Mohammed Debich;Alberta Health Services;MPS;Numeric Error Codes;230.03;Replaced Failed Parts;CX51x;CX510dhe;HDIS;11601359;11601359;28 Oki Dr NW;752743946G2BK;1;1
North America;Canada;Call Center : Rabat CA;CAS-4553430-T2M3X6;Resolved;06/02/2025;06/02/2025;Ayman Elassal;Alberta Health Services;MPS;Numeric Error Codes;230.03;Replaced Failed Parts;CX51x;CX510dhe;HDIS;11595699;11595699;28 Oki Dr NW;752743946G2BN;1;1
North America;Canada;Call Center : Rabat CA;CAS-4476451-Z5B3B5;Resolved;14/01/2025;15/01/2025;Lamyae Belghali;Alberta Health Services;MPS;Numeric Error Codes;230.03;Replaced Failed Parts;CX51x;CX510dhe;HDIS;11567385;11567385;31 Sunpark Plaza SE;752743946G2K1;1;1
North America;Canada;Call Center : Rabat CA;CAS-4670665-Q0Y2G2;Resolved;13/03/2025;13/03/2025;Walid Talbi;Alberta Health Services;MPS;Numeric Error Codes;230.03;Replaced Failed Parts;CX51x;CX510dhe;HDIS;11635167;11635167;3500 26 Ave NE;752743946G2YY;1;1
North America;Canada;Call Center : Rabat CA;CAS-4436490-R8H5P3;Resolved;31/12/2024;02/01/2025;Mohammed Debich;Alberta Health Services;MPS;Numeric Error Codes;230.03;Replaced Failed Parts;CX51x;CX510dhe;HDIS;11553645;11553645;10240 Kingsway NW;7527489466W59;1;1
North America;Canada;Call Center : Rabat CA;CAS-4480991-H6W8P4;Resolved;15/01/2025;16/01/2025;Mohammed Debich;Alberta Health Services;MPS;Numeric Error Codes;230.03;Replaced Failed Parts;CX51x;CX510dhe;HDIS;11569091;11569091;744 26 St S;752751946GMH1;1;1
North America;Canada;Call Center : Rabat CA;CAS-4496810-K1Z0G7;Resolved;21/01/2025;21/01/2025;Lamyae Belghali;Alberta Health Services;MPS;Numeric Error Codes;230.03;Replaced Failed Parts;CX62x;CX625adhe;HDIS;11575323;11575481;9942 108 St NW;75299081426YB;1;1
North America;Canada;Call Center : Rabat CA;CAS-4467557-B1J6C3;Resolved;12/01/2025;12/01/2025;Hicham Imam;Alberta Health Services;MPS;Numeric Error Codes;230.13;Replaced Failed Parts;MX72x;MX722adhe;HDIS;11564124;11564124;16940 87 Ave NW;7464339126ZYK;1;1
North America;Canada;Call Center : Rabat CA;CAS-4558060-Z9M0F5;Resolved;07/02/2025;07/02/2025;Walid Talbi;Alberta Health Services;MPS;Numeric Error Codes;230.13;Replaced Failed Parts;CX86x;CX825dte;HDIS;11597443;11597443;6617 Centre St NW;7564731010LT0;1;1
North America;Canada;Call Center : Rabat CA;CAS-4452826-J1D7Q2;Resolved;07/01/2025;09/01/2025;Lamyae Belghali;Alberta Health Services;MPS;Numeric Error Codes;230.13;Replaced Failed Parts;X65x;X656dte;HDIS;11562459;11562459;7007 14 St SW;794H358;1;1
North America;Canada;Call Center : Rabat CA;CAS-4521798-F8S1S9;Resolved;28/01/2025;28/01/2025;Hicham Imam;Alberta Health Services;MPS;Numeric Error Codes;230.15;Replaced Failed Parts;MX52x;MX521ade;HDIS;11584184;11584184;8440 112 St NW;7017833104G8C;1;1
North America;Canada;Call Center : Rabat CA;CAS-4676900-Y4D4M4;Active;14/03/2025;17/03/2025;Hicham Imam;Alberta Health Services;MPS;Numeric Error Codes;230.23;Replaced Failed Parts;MX53x;MX532adwe;HDIS;11637094;11637355;10240 Kingsway NW;7020424306LPB;1;1
North America;Canada;Call Center : Rabat CA;CAS-4622898-N2S0Z3;Resolved;27/02/2025;28/02/2025;Adam Es-Salmi;Alberta Health Services;MPS;Numeric Error Codes;230.25;Replaced Failed Parts;MX52x;MX521ade;HDIS;11620578;11620578;8440 112 St NW;7017833104G8C;1;1
North America;Canada;Call Center : Rabat CA;CAS-4614206-W0G6X8;Resolved;25/02/2025;26/02/2025;Yassine El Khattary;Alberta Health Services;MPS;Numeric Error Codes;231.03;Replaced Failed Parts;C95x;C950de;HDIS;11617452;11617452;1403 29 St NW;5058100206122;1;1
North America;Canada;Call Center : Rabat CA;CAS-4614852-N2Q8G4;Resolved;25/02/2025;27/02/2025;Omar Messaad;Alberta Health Services;MPS;Numeric Error Codes;232.03;Replaced Failed Parts;MS41x;MS415dn;HDIS;11620095;11620095;10230 111 Ave NW;45146PLM2XH1Y;1;1
North America;Canada;Call Center : Rabat CA;CAS-4683037-P4V4P9;Resolved;17/03/2025;18/03/2025;Walid Talbi;Alberta Health Services;MPS;Numeric Error Codes;232.03;Replaced Failed Parts;CS51x;X954dhe;HDIS;11639053;11639053;1331 29 St NW;502748945RXMZ;1;1
North America;Canada;Call Center : Rabat CA;CAS-4703818-S9P5Z0;Resolved;24/03/2025;24/03/2025;Walid Talbi;Alberta Health Services;MPS;Numeric Error Codes;232.03;Replaced Failed Parts;C95x;C950de;HDIS;11646196;11646196;1403 29 St NW;5058100206122;1;1
North America;Canada;Call Center : Rabat CA;CAS-4713696-V1M1K6;Resolved;26/03/2025;26/03/2025;Hicham Imam;Alberta Health Services;MPS;Numeric Error Codes;232.03;Replaced Failed Parts;CX51x;CX510dhe;HDIS;11649619;11649619;11333 85 St NW;7527439466BR0;1;1
North America;Canada;Call Center : Rabat CA;CAS-4460831-Z7S9Y6;Resolved;09/01/2025;09/01/2025;Walid Talbi;Alberta Health Services;MPS;Numeric Error Codes;232.03;Replaced Failed Parts;CX51x;CX510dhe;HDIS;11561840;11561840;3500 26 Ave NE;752743946G27K;1;1
North America;Canada;Call Center : Rabat CA;CAS-4681480-R7R5F5;Resolved;17/03/2025;17/03/2025;Mohammed El Hachimi;Alberta Health Services;MPS;Numeric Error Codes;232.03;Replaced Failed Parts;X95x;X950de;HDIS;11638466;11638466;7910 112 Ave NW;7558100413040;1;1
North America;Canada;Call Center : Rabat CA;CAS-4713213-Q6L7S5;Resolved;26/03/2025;26/03/2025;Soufiane El hachmi;Alberta Health Services;MPS;Numeric Error Codes;232.03;Replaced Failed Parts;X79x;X792dte;HDIS;11649484;11649484;11400 University Ave NW;7562139475694;1;1
North America;Canada;Call Center : Rabat CA;CAS-4530049-L3K3X3;Resolved;30/01/2025;31/01/2025;Mohammed El Hachimi;Alberta Health Services;MPS;Numeric Error Codes;240.23;Replaced Failed Parts;CS73x;CS735de;HDIS;11587257;11587257;7007 14 St SW;5030325310P13;1;1
North America;Canada;Call Center : Rabat CA;CAS-4457727-X2F1R4;Resolved;08/01/2025;08/01/2025;Mohammed El Hachimi;Alberta Health Services;MPS;Numeric Error Codes;241.03;Replaced Failed Parts;MS61x;MS610dte;HDIS;11560752;11560752;8440 112 St NW;451455HH26RNM;1;1
North America;Canada;Call Center : Rabat CA;CAS-4539981-Q8N7G4;Resolved;03/02/2025;04/02/2025;Adam Es-Salmi;Alberta Health Services;MPS;Numeric Error Codes;241.03;Replaced Failed Parts;X79x;X792dte;HDIS;11590563;11590563;4615 56 St;7562469474R79;1;1
North America;Canada;Call Center : Rabat CA;CAS-4626802-J4G7N5;Resolved;28/02/2025;03/03/2025;Mohammed El Hachimi;Alberta Health Services;MPS;Numeric Error Codes;241.03;Replaced Failed Parts;X79x;X792dtpe;HDIS;11621525;11621525;5224 50 St;7562499474WFM;1;1
North America;Canada;Call Center : Rabat CA;CAS-4665352-L9J5T6;Resolved;12/03/2025;12/03/2025;Mohammed Debich;Alberta Health Services;MPS;Numeric Error Codes;241.06;Replaced Failed Parts;MS81x;MS811dtn;HDIS;11633865;11633865;10240 Kingsway Ave NW;406347990N4DR;1;1
North America;Canada;Call Center : Rabat CA;CAS-4636901-W5B1N6;Resolved;04/03/2025;06/03/2025;Mohammed El Hachimi;Alberta Health Services;MPS;Numeric Error Codes;241.06;Replaced Failed Parts;MS81x;MS811dtn;HDIS;11624890;11624890;20 Sunset Blvd;40635C66011MN;1;1
North America;Canada;Call Center : Rabat CA;CAS-4629202-Z7R5N3;Resolved;02/03/2025;04/03/2025;Mohammed El Hachimi;Alberta Health Services;MPS;Numeric Error Codes;241.06;Replaced Failed Parts;MS81x;MS811dn;HDIS;11624534;11624534;8440 112 St NW;40635C66011N3;1;1
North America;Canada;Call Center : Rabat CA;CAS-4489650-B5K4V1;Resolved;18/01/2025;17/01/2025;Hicham Imam;Alberta Health Services;MPS;Numeric Error Codes;241.06;Replaced Failed Parts;MS81x;MS811dtn;HDIS;11572539;11572539;8440 112 St NW;40635C6602FWX;1;1
North America;Canada;Call Center : Rabat CA;CAS-4501483-J5R3Y9;Resolved;22/01/2025;22/01/2025;Adam Es-Salmi;Alberta Health Services;MPS;Numeric Error Codes;241.06;Replaced Failed Parts;MS81x;MS811dn;HDIS;11576921;11576921;48 Quarry Park Blvd SE;40635C6606H4W;1;1
North America;Canada;Call Center : Rabat CA;CAS-4547839-W1D8M4;Resolved;05/02/2025;05/02/2025;Mohammed Debich;Alberta Health Services;MPS;Numeric Error Codes;241.06;Replaced Failed Parts;MS61x;MS610dte;HDIS;11593569;11593569;960 19 St S;451444HH19T01;1;1
North America;Canada;Call Center : Rabat CA;CAS-4636483-P7T1S6;Resolved;04/03/2025;04/03/2025;Mohammed El Hachimi;Alberta Health Services;MPS;Numeric Error Codes;241.06;Replaced Failed Parts;MS61x;MS610dte;HDIS;11624720;11624720;10240 Kingsway NW;451445HH24N74;1;1
North America;Canada;Call Center : Rabat CA;CAS-4564035-F6Q4V3;Resolved;10/02/2025;11/02/2025;Soufiane El hachmi;Alberta Health Services;MPS;Numeric Error Codes;241.06;Replaced Failed Parts;MS61x;MS610dte;HDIS;11599381;11599381;5004 Lakeview Road;451456HH2931K;1;1
North America;Canada;Call Center : Rabat CA;CAS-4647504-N7X5R8;Resolved;06/03/2025;06/03/2025;Mohammed El Hachimi;Alberta Health Services;MPS;Numeric Error Codes;241.06;Replaced Failed Parts;MS61x;MS610de;HDIS;11627593;11627593;1100 Youville Drive West NW;451457HH2D6V9;1;1
North America;Canada;Call Center : Rabat CA;CAS-4567302-W1V0L3;Resolved;11/02/2025;11/02/2025;Mohammed Debich;Alberta Health Services;MPS;Numeric Error Codes;241.06;Replaced Failed Parts;MS61x;MS610de;HDIS;11601122;11601122;1100 Youville Drive West NW;451457HH2D70X;1;1
North America;Canada;Call Center : Rabat CA;CAS-4539251-B6X1S6;Resolved;03/02/2025;03/02/2025;Yassine El Khattary;Alberta Health Services;MPS;Numeric Error Codes;241.06;Replaced Failed Parts;MS61x;MS610dte;HDIS;11590264;11590264;11560 University Ave NW;451457HH2F5DY;1;1
North America;Canada;Call Center : Rabat CA;CAS-4681386-Y8M7Y3;Resolved;17/03/2025;18/03/2025;Amine Ennajih;Alberta Health Services;MPS;Numeric Error Codes;241.06;Replaced Failed Parts;CS73x;CS735de;HDIS;11638436;11638771;11405 87 Ave NW;5030325310PFN;1;1
North America;Canada;Call Center : Rabat CA;CAS-4485253-H8M0S6;Resolved;16/01/2025;20/01/2025;Lamyae Belghali;Alberta Health Services;MPS;Numeric Error Codes;241.06;Replaced Failed Parts;MX51x;MX511de;HDIS;11572498;11572498;28 Oki Dr NW;701545HH0MD3Z;1;1
North America;Canada;Call Center : Rabat CA;CAS-4515070-X3M1C0;Resolved;27/01/2025;27/01/2025;Ayman Elassal;Alberta Health Services;MPS;Numeric Error Codes;241.06;Replaced Failed Parts;MX61x;MX611dhe;HDIS;11581602;11581602;8440 112 St NW;701645HH051R8;1;1
North America;Canada;Call Center : Rabat CA;CAS-4484491-M1Q8H9;Resolved;16/01/2025;18/01/2025;Hicham Imam;Alberta Health Services;MPS;Numeric Error Codes;241.06;Replaced Failed Parts;MX61x;MX611dhe;HDIS;11570350;11570350;424069 Range Road 255;701645HH052LP;1;1
North America;Canada;Call Center : Rabat CA;CAS-4689973-M3P1P2;Resolved;19/03/2025;19/03/2025;Amine Ennajih;Alberta Health Services;MPS;Numeric Error Codes;241.06;Replaced Failed Parts;MX71x;MX711dthe;HDIS;11641757;11641757;1213 4 St SW;74634C6600NCK;1;1
North America;Canada;Call Center : Rabat CA;CAS-4471471-L1B6L1;Resolved;13/01/2025;14/01/2025;Mohammed El Hachimi;Alberta Health Services;MPS;Numeric Error Codes;241.06;Replaced Failed Parts;MX71x;MX711dthe;HDIS;11565597;11565597;1280 Switzer Dr;74634C6600NF2;1;1
North America;Canada;Call Center : Rabat CA;CAS-4504906-F1R0S4;Resolved;23/01/2025;23/01/2025;Yassine El Khattary;Alberta Health Services;MPS;Numeric Error Codes;241.06;Replaced Failed Parts;MX81x;MX810dfe;HDIS;11578083;11578083;424069 Range Road 255;74634C6600VVX;1;1
North America;Canada;Call Center : Rabat CA;CAS-4701735-Y8T5Y6;Resolved;23/03/2025;24/03/2025;Mohammed El Hachimi;Alberta Health Services;MPS;Numeric Error Codes;241.06;Replaced Failed Parts;MX81x;MX810dfe;HDIS;11645380;11645380;201 Boudreau Rd;74634C660117R;1;1
North America;Canada;Call Center : Rabat CA;CAS-4632961-J3P3Q6;Resolved;03/03/2025;04/03/2025;Mohammed El Hachimi;Alberta Health Services;MPS;Numeric Error Codes;241.06;Replaced Failed Parts;MX81x;MX810dfe;HDIS;11623513;11623513;8440 112 St NW;74635C6600FHN;1;1
North America;Canada;Call Center : Rabat CA;CAS-4706538-N4H6L5;Resolved;25/03/2025;25/03/2025;Mohammed Debich;Alberta Health Services;MPS;Numeric Error Codes;241.06;Replaced Failed Parts;MX71x;MX711dthe;HDIS;11647008;11647008;3500 26 Ave NE;74635C6602DND;1;1
North America;Canada;Call Center : Rabat CA;CAS-4484958-T2F1T7;Resolved;16/01/2025;16/01/2025;Walid Talbi;Alberta Health Services;MPS;Numeric Error Codes;241.06;Replaced Failed Parts;MX71x;MX711dthe;HDIS;11570574;11570574;16515 88 Ave NW;74635C6602GFL;1;1
North America;Canada;Call Center : Rabat CA;CAS-4646751-J8G1L6;Resolved;06/03/2025;06/03/2025;Walid Talbi;Alberta Health Services;MPS;Numeric Error Codes;241.06;Replaced Failed Parts;MX81x;MX810dpe;HDIS;11627285;11627285;16940 87 Ave NW;74635C6602VPF;1;1
North America;Canada;Call Center : Rabat CA;CAS-4543896-W2V4B7;Resolved;04/02/2025;04/02/2025;Walid Talbi;Alberta Health Services;MPS;Numeric Error Codes;241.06;Replaced Failed Parts;MX81x;MX810dte;HDIS;11592010;11592010;31 Sunpark Plaza SE;74636C6600MW5;1;1
North America;Canada;Call Center : Rabat CA;CAS-4539655-B4R8X0;Resolved;03/02/2025;03/02/2025;Walid Talbi;Alberta Health Services;MPS;Numeric Error Codes;241.06;Replaced Failed Parts;MX81x;MX810dpe;HDIS;11590427;11590427;3500 26 Ave NE;74636C6601NH1;1;1
North America;Canada;Call Center : Rabat CA;CAS-4512032-K9D3X7;Resolved;24/01/2025;24/01/2025;Adam Es-Salmi;Alberta Health Services;MPS;Numeric Error Codes;241.10;Replaced Failed Parts;X65x;X656dte;HDIS;11580813;11580813;1331 29 St NW;79G7879;1;1
North America;Canada;Call Center : Rabat CA;CAS-4682864-D0N8D0;Resolved;17/03/2025;17/03/2025;Hicham Imam;Alberta Health Services;MPS;Numeric Error Codes;241.22;Replaced Failed Parts;MS81x;MS811dtn;HDIS;11638981;11638981;10240 Kingsway NW;40634C6600WVB;1;1
